Timestamp,Server_Workload(%),Inlet_Temperature(°C),Outlet_Temperature(°C),Ambient_Temperature(°C),Cooling_Unit_Power_Consumption(kW),Chiller_Usage(%),AHU_Usage(%),Total_Energy_Cost($),Temperature_Deviation(°C),Cooling_Strategy_Action,Output
1/9/2025 13:00,67.22888206,20.19024136,24.62802548,24.40037617,0.77,67.74947201,46.03347863,0.09,0.4,Maintain,2
1/9/2025 14:00,61.96092425,22.01394179,22.73578431,23.53547578,0.75,64.08891116,47.21689523,0.11,0.46,Boost All,3
1/9/2025 15:00,68.54519015,19.43849289,22.83339084,20.93884722,0.78,71.58301443,41.55890083,0.1,3.06,Boost All,3
1/9/2025 16:00,15.61328214,16.54905499,19.0310442,25.39019897,0.42,20,51.15311653,0.04,1.39,Maintain,2
1/9/2025 17:00,36.30793148,17.10938428,20.60283706,29.55513967,0.65,42.59869745,60.96822551,0.07,5.56,Eco Mode,4
1/9/2025 18:00,66.79901409,18.81139507,19.70608332,18.76828258,0.8,75.0891395,39.3305491,0.07,5.23,Reduce AHU,1
1/9/2025 19:00,93.90238111,25.89352136,33.89632897,22.75198481,1.02,100,44.99179088,0.14,1.25,Maintain,2
1/9/2025 20:00,48.85776856,20.84478844,23.00031186,19.82547831,0.58,45.34297348,43.84829358,0.06,4.17,Eco Mode,4
1/9/2025 21:00,68.39579072,22.23818435,28.67282922,20.87205418,0.71,64.08777763,38.60608851,0.1,3.13,Reduce AHU,1
1/9/2025 22:00,72.85882988,23.15718767,29.18662032,19.36353601,0.73,63.99962574,43.23324096,0.1,4.64,Maintain,2
1/9/2025 23:00,82.02573718,24.05854749,31.51667686,22.77649933,0.89,83.37898081,44.52231964,0.1,1.22,Eco Mode,4
1/10/2025 0:00,83.43087919,22.91360914,29.02871025,22.40340109,0.93,85.81732238,48.38870001,0.12,1.6,Maintain,2
1/10/2025 1:00,84.68849414,24.85894528,30.87507441,24.38126772,0.94,84.96279586,51.16537675,0.1,0.38,Maintain,2
1/10/2025 2:00,65.17232112,22.80914789,31.17897537,24.42278603,0.75,61.05158963,51.56648222,0.1,0.42,Increase Chiller,0
1/10/2025 3:00,50.52163991,20.87056326,24.54618765,23.45421128,0.69,60.38212527,42.27374351,0.1,0.55,Maintain,2
1/10/2025 4:00,63.03461551,20.50521018,29.44769827,26.0316094,0.8,68.76922357,49.93234863,0.11,2.03,Boost All,3
1/10/2025 5:00,57.60731628,20.8939463,26.2706322,24.97105511,0.67,54.60199989,46.23150033,0.07,0.97,Reduce AHU,1
1/10/2025 6:00,72.65501702,21.85340344,26.52488023,21.9296958,0.82,74.45325201,44.64948718,0.09,2.07,Reduce AHU,1
1/10/2025 7:00,25.8769271,18.17246894,19.65916808,22.42382193,0.47,28.92050316,46.91155004,0.05,1.58,Increase Chiller,0
1/10/2025 8:00,46.262426,19.83270704,25.12105539,20.66490163,0.56,43.16843244,41.99544999,0.05,3.34,Increase Chiller,0
1/10/2025 9:00,48.65643536,20.5871981,23.34587307,22.50726842,0.66,55.08512814,42.88271248,0.07,1.49,Boost All,3
1/10/2025 10:00,63.67506461,21.31388577,25.54094771,22.36047736,0.65,54.0476854,42.5285651,0.08,1.64,Boost All,3
1/10/2025 11:00,100,24.81524716,29.78091786,21.43545574,0.96,90.90474282,47.23757023,0.1,2.56,Eco Mode,4
1/10/2025 12:00,73.1274657,23.26913414,31.42692132,25.89770973,0.92,81.22543536,53.3396195,0.14,1.9,Reduce AHU,1
1/10/2025 13:00,80.96741603,23.69547836,31.15111512,21.08506715,0.85,79.95257907,41.3107098,0.11,2.91,Reduce AHU,1
1/10/2025 14:00,82.03274489,24.42438159,29.35219528,20.57303753,0.93,90.06022142,42.29272822,0.13,3.43,Reduce AHU,1
1/10/2025 15:00,100,26.94698035,29.24655774,24.33630044,1.02,100,44.99249138,0.11,0.34,Boost All,3
1/10/2025 16:00,72.29523826,22.17734884,24.816724,26.43932921,0.88,78.15145785,51.66567854,0.07,2.44,Eco Mode,4
1/10/2025 17:00,75.0703737,23.22271257,27.10094017,18,0.76,72.89705322,36.21100725,0.09,6,Boost All,3
1/10/2025 18:00,54.20460836,20.57158565,25.80192812,19.98858422,0.57,46.25952975,40.03411747,0.08,4.01,Boost All,3
1/10/2025 19:00,16.61805038,17.08193146,20.98138372,21.89573067,0.39,20,46.97071597,0.03,2.1,Maintain,2
1/10/2025 20:00,71.86533893,21.3475409,25.2528514,27.36517079,0.79,64.07314881,54.98878433,0.12,3.37,Eco Mode,4
1/10/2025 21:00,54.16155692,21.36680175,27.26829874,25.37161083,0.66,48.69479051,53.88798508,0.07,1.37,Eco Mode,4
1/10/2025 22:00,53.37597423,19.55403065,24.51528164,21.71512083,0.62,51.53249594,41.10157456,0.07,2.28,Increase Chiller,0
1/10/2025 23:00,73.95779047,24.33859569,28.59741826,19.25655369,0.85,79.18675775,43.29960573,0.12,4.74,Reduce AHU,1
1/11/2025 0:00,23.68266787,16.49958792,21.4214303,23.48131388,0.44,22.16791761,51.7860577,0.04,0.52,Increase Chiller,0
1/11/2025 1:00,55.42005669,18.54198281,20.98969015,26.64572764,0.68,53.23355535,49.9892783,0.09,2.65,Maintain,2
1/11/2025 2:00,78.07315269,21.95146641,25.86633912,25.22624505,0.93,82.50087084,54.84009003,0.13,1.23,Reduce AHU,1
1/11/2025 3:00,94.82762993,22.28144932,28.93573853,24.04121293,0.97,91.07457382,49.25334764,0.14,0.04,Eco Mode,4
1/11/2025 4:00,63.9996567,19.53046041,28.40914952,22.15695582,0.67,55.91960092,45.31100445,0.09,1.84,Maintain,2
1/11/2025 5:00,67.71403658,21.03490759,27.19602008,21.74871973,0.71,63.50168842,40.41319921,0.06,2.25,Eco Mode,4
1/11/2025 6:00,27.92490748,17.71306072,24.91783591,26.13234546,0.45,22.32597319,54.25535753,0.04,2.13,Reduce AHU,1
1/11/2025 7:00,47.27166492,20.36606209,27.29021343,21.95422921,0.56,45.33633066,40.3524353,0.08,2.05,Maintain,2
1/11/2025 8:00,57.47005925,20.61270102,26.26671966,24.40976997,0.66,48.89562054,52.80741461,0.09,0.41,Increase Chiller,0
1/11/2025 9:00,64.44841284,21.18107264,28.50089693,26.19795957,0.8,65.12668402,55.67827869,0.07,2.2,Boost All,3
1/11/2025 10:00,92.48608256,24.04678662,31.16331169,26.85227465,1.07,97.12009203,57.66589602,0.1,2.85,Eco Mode,4
1/11/2025 11:00,80.57931843,22.21245306,25.17033571,28.53050115,0.93,78.81118822,59.97390259,0.13,4.53,Maintain,2
1/11/2025 12:00,54.08467549,20.51551807,25.53069997,21.32729295,0.69,62.66543701,38.4233235,0.09,2.67,Maintain,2
1/11/2025 13:00,100,25.35092996,31.18107518,26.59673459,1.08,100,55.44862666,0.14,2.6,Boost All,3
1/11/2025 14:00,96.97725956,26.66125883,32.41002017,25.10763129,1.03,100,45.44508651,0.1,1.11,Maintain,2
1/11/2025 15:00,82.59440238,21.39036667,25.67475447,20.54948589,0.83,78.22929782,40.63648204,0.11,3.45,Eco Mode,4
1/11/2025 16:00,48.73557218,19.73776303,20.85510086,23.83488587,0.6,44.70520332,49.04805207,0.07,0.17,Maintain,2
1/11/2025 17:00,51.92368371,20.08317832,23.37663866,31.52697402,0.76,57.4235117,60.24899353,0.11,7.53,Maintain,2
1/11/2025 18:00,45.22926679,17.80381921,25.42621855,27.44210034,0.67,49.74164997,54.74116127,0.08,3.44,Increase Chiller,0
1/11/2025 19:00,22.11631099,17.90644974,21.76117939,24.20201339,0.44,28.05878718,43.60352832,0.07,0.2,Eco Mode,4
1/11/2025 20:00,76.51530361,23.13742694,28.34634641,20.17688192,0.81,73.86501721,43.88692879,0.07,3.82,Eco Mode,4
1/11/2025 21:00,57.8068406,20.98325678,23.2568248,23.36088628,0.7,58.17962056,47.17381504,0.06,0.64,Reduce AHU,1
1/11/2025 22:00,47.48454541,19.2633981,21.7768984,23.99823774,0.6,43.01103419,50.53519557,0.05,0,Maintain,2
1/11/2025 23:00,79.8327221,22.17202325,26.64343348,18.46106221,0.78,76.22549756,34.58383503,0.08,5.54,Reduce AHU,1
1/12/2025 0:00,53.85961536,20.11115595,26.25065947,24.42720215,0.7,59.3127322,45.0190361,0.06,0.43,Eco Mode,4
1/12/2025 1:00,71.08481013,23.85167274,31.06781174,22.29911535,0.73,65.12065988,42.27833955,0.07,1.7,Reduce AHU,1
1/12/2025 2:00,55.74157738,18.8005166,24.63306047,20.54434788,0.59,46.49514951,43.03905922,0.06,3.46,Reduce AHU,1
1/12/2025 3:00,59.41408877,19.40201109,24.37764615,22.68541287,0.71,58.53995638,48.80206832,0.1,1.31,Maintain,2
1/12/2025 4:00,68.71763023,22.22443606,26.17029267,25.07628874,0.85,72.04913732,54.55154152,0.1,1.08,Boost All,3
1/12/2025 5:00,68.63632202,22.78896727,26.11166916,26.56417711,0.83,67.49198177,57.74024574,0.12,2.56,Reduce AHU,1
1/12/2025 6:00,78.67203657,23.83620585,29.07918334,26.69831545,0.84,70.06994411,55.7733206,0.11,2.7,Reduce AHU,1
1/12/2025 7:00,92.83218269,23.62488893,28.96960839,25.13816114,1.07,100,53.63885647,0.12,1.14,Eco Mode,4
1/12/2025 8:00,50.87157688,19.6228033,25.3572074,24.97145794,0.7,56.09082273,51.13939712,0.09,0.97,Reduce AHU,1
1/12/2025 9:00,87.65242685,23.72471554,30.55740253,26.89390653,1.04,96.34248671,53.78875377,0.14,2.89,Increase Chiller,0
1/12/2025 10:00,45.12931913,20.67433439,24.92657535,22.19520168,0.66,53.59085124,45.8794004,0.09,1.8,Eco Mode,4
1/12/2025 11:00,84.51122134,23.88631571,29.18328027,24.16769286,0.93,85.21404636,50.29226718,0.13,0.17,Maintain,2
1/12/2025 12:00,69.41512808,21.2211,25.65609601,20.03163021,0.77,71.00052245,39.87646425,0.1,3.97,Eco Mode,4
1/12/2025 13:00,68.2975669,21.98033259,28.22529523,23.21904684,0.79,68.79008354,48.18866677,0.09,0.78,Boost All,3
1/12/2025 14:00,89.26678615,24.30551928,33.41345796,24.70458641,0.93,87.82686205,45.80221386,0.1,0.7,Reduce AHU,1
1/12/2025 15:00,82.49380932,25.52948674,29.44397089,21.23589995,0.9,85.84515016,43.00430747,0.13,2.76,Reduce AHU,1
1/12/2025 16:00,56.70848048,22.4317502,30.25035061,24.17899333,0.74,63.75764838,45.05962443,0.08,0.18,Boost All,3
1/12/2025 17:00,90.48713339,22.90637818,28.86255648,24.39264445,0.97,92.53766778,45.04863266,0.14,0.39,Boost All,3
1/12/2025 18:00,72.31081974,21.96492109,27.36417364,25.16762807,0.82,70.17041483,50.78538178,0.11,1.17,Eco Mode,4
1/12/2025 19:00,27.06693352,18.04574636,20.26059276,22.94188215,0.51,32.74693587,48.73611362,0.07,1.06,Reduce AHU,1
1/12/2025 20:00,62.30518164,20.43567916,25.7184769,21.63101321,0.73,61.28277436,47.06359022,0.09,2.37,Reduce AHU,1
1/12/2025 21:00,78.31439835,24.1956431,28.8404664,22.96592193,0.88,81.58000466,46.01154588,0.08,1.03,Maintain,2
1/12/2025 22:00,77.92580117,22.6184074,26.59198111,26.36279325,0.9,80.54052506,51.39076506,0.08,2.36,Boost All,3
1/12/2025 23:00,49.58368797,18.81534119,24.24768856,25.06077769,0.59,42.13083407,50.45038745,0.05,1.06,Maintain,2
1/13/2025 0:00,69.66770267,21.30803687,24.90315297,26.20531032,0.79,66.40269393,51.41085081,0.08,2.21,Eco Mode,4
1/13/2025 1:00,84.67136753,22.03139405,25.26498581,22.58960244,0.97,91.572549,47.61920191,0.09,1.41,Maintain,2
1/13/2025 2:00,90.64479546,23.97164761,26.6846747,22.57086402,0.97,94.61081702,43.46079081,0.08,1.43,Boost All,3
1/13/2025 3:00,52.75820543,19.16252857,24.61725045,23.00764466,0.6,46.95543153,45.64842768,0.05,0.99,Increase Chiller,0
1/13/2025 4:00,100,24.03115701,28.45251305,23.6637828,0.99,94.87117157,46.26625417,0.1,0.34,Maintain,2
1/13/2025 5:00,72.17074965,21.58001051,26.7084212,24.41190503,0.8,68.54565772,50.35618553,0.07,0.41,Increase Chiller,0
1/13/2025 6:00,79.12631838,20.75228481,26.16164107,22.57196651,0.86,82.05417416,41.11924302,0.1,1.43,Maintain,2
1/13/2025 7:00,54.65655353,20.65751881,27.30894343,28.95952381,0.72,55.26879944,55.49058101,0.07,4.96,Boost All,3
1/13/2025 8:00,55.25109957,20.61888165,24.30501689,27.56629429,0.7,50.40447584,59.8207954,0.07,3.57,Increase Chiller,0
1/13/2025 9:00,79.46487984,24.41983274,30.68179089,23.91048138,0.81,70.24132952,49.23221987,0.07,0.09,Maintain,2
1/13/2025 10:00,36.30443152,17.55128425,19.21262455,20.90688759,0.43,27.23420278,41.67615706,0.06,3.09,Increase Chiller,0
1/13/2025 11:00,93.15467266,24.82127316,30.16039783,22.41804391,0.96,91.65031018,45.396838,0.1,1.58,Reduce AHU,1
1/13/2025 12:00,73.1535938,23.07626582,27.07763385,19.69841394,0.82,76.72554729,41.17995127,0.1,4.3,Increase Chiller,0
1/13/2025 13:00,97.73436111,22.95080107,26.39495366,23.99296752,0.94,90.48712238,43.72769636,0.13,0.01,Maintain,2
1/13/2025 14:00,74.72946411,22.92923236,31.47099531,22.27146482,0.86,77.82359857,48.38199074,0.11,1.73,Increase Chiller,0
1/13/2025 15:00,36.36967432,19.56535722,23.31803454,24.9872871,0.48,30.7500675,46.71729679,0.04,0.99,Boost All,3
1/13/2025 16:00,54.18364287,19.39267544,24.58377797,20.36028211,0.63,52.38792775,42.76834097,0.09,3.64,Eco Mode,4
1/13/2025 17:00,92.87118428,23.59214148,28.10972724,22.84171028,0.96,89.23197838,49.6154765,0.08,1.16,Boost All,3
1/13/2025 18:00,78.56571398,23.45789785,30.78692199,22.78102909,0.76,68.98281156,42.13271406,0.09,1.22,Boost All,3
1/13/2025 19:00,65.08334321,21.21100504,24.65510278,25.82461833,0.73,61.34491723,48.29199683,0.08,1.82,Eco Mode,4
1/13/2025 20:00,93.74338579,22.2395923,23.8968293,28.36905009,1.05,92.38498897,61.30754204,0.13,4.37,Increase Chiller,0
1/13/2025 21:00,77.89287519,23.08660136,28.18002809,23.1604969,0.82,71.60634789,49.06694338,0.07,0.84,Maintain,2
1/13/2025 22:00,50.05049365,19.89656895,25.67518068,23.67990524,0.57,41.40613507,47.41655154,0.07,0.32,Maintain,2
1/13/2025 23:00,38.94331028,18.41743713,22.26616224,23.79933325,0.57,43.91148388,43.98155105,0.07,0.2,Eco Mode,4
1/14/2025 0:00,79.63792181,21.93089975,27.07543003,19.89638674,0.79,76.12029465,35.31224619,0.07,4.1,Eco Mode,4
1/14/2025 1:00,100,23.59693595,27.7742659,24.42980775,1.02,100,44.13896893,0.13,0.43,Maintain,2
1/14/2025 2:00,64.06719195,20.34465383,25.63614383,27.17755634,0.81,66.29901176,55.21362114,0.08,3.18,Maintain,2
1/14/2025 3:00,75.3566283,21.88702481,24.92707643,25.46360978,0.82,72.69398469,48.34884616,0.08,1.46,Increase Chiller,0
1/14/2025 4:00,34.93870434,18.65520661,24.14804167,24.87971485,0.51,34.49936282,47.17464692,0.05,0.88,Maintain,2
1/14/2025 5:00,66.99631877,22.27215008,26.2782348,19.81881911,0.67,57.90598208,40.76782394,0.09,4.18,Reduce AHU,1
1/14/2025 6:00,35.91741171,17.38728057,21.61606312,23.47006767,0.6,43.55088279,50.79918654,0.07,0.53,Increase Chiller,0
1/14/2025 7:00,60.09898551,20.89957636,27.71906625,23.66023679,0.68,56.41210258,45.69589195,0.07,0.34,Reduce AHU,1
1/14/2025 8:00,51.50156385,21.03385301,23.48280677,22.63467906,0.63,52.23786966,42.17421857,0.09,1.37,Maintain,2
1/14/2025 9:00,72.85534256,21.87072495,22.14734407,25.75015929,0.83,71.86199302,51.51552382,0.12,1.75,Increase Chiller,0
1/14/2025 10:00,57.07272193,20.75110624,29.73151047,22.89754403,0.71,61.4806984,42.78949374,0.11,1.1,Increase Chiller,0
1/14/2025 11:00,65.96580452,20.21391738,27.12981879,27.73391981,0.84,67.8876831,59.14566369,0.08,3.73,Reduce AHU,1
1/14/2025 12:00,72.64340032,21.31658425,27.17779422,21.99663837,0.84,74.2502135,48.24587108,0.08,2,Maintain,2
1/14/2025 13:00,65.89325926,20.71331185,25.80644535,22.49624528,0.83,75.16846206,44.76145343,0.09,1.5,Reduce AHU,1
1/14/2025 14:00,64.92864037,21.31407999,24.26747706,24.27301563,0.73,60.61929752,49.2003432,0.1,0.27,Eco Mode,4
1/14/2025 15:00,65.95768124,21.63671052,22.68554745,22.58748644,0.83,74.85617081,46.27992627,0.11,1.41,Reduce AHU,1
1/14/2025 16:00,85.21117125,23.26578856,29.61288008,20.32080204,0.87,82.0770844,41.9752983,0.08,3.68,Boost All,3
1/14/2025 17:00,95.02231004,24.70913809,32.67560356,18.28498611,0.96,95.3593223,39.45932887,0.14,5.72,Reduce AHU,1
1/14/2025 18:00,31.4188329,17.70551394,24.75062267,18.79055201,0.44,29.43438768,40.66564071,0.05,5.21,Reduce AHU,1
1/14/2025 19:00,60.83326643,21.54830287,27.15239926,25.8285019,0.74,61.77191917,48.93532961,0.11,1.83,Maintain,2
1/14/2025 20:00,53.68072033,22.75290018,23.13408266,22.74377344,0.64,52.97552241,42.52887912,0.09,1.26,Increase Chiller,0
1/14/2025 21:00,33.76902841,18.99730626,20.38379389,24.95338914,0.48,31.82510757,45.43902207,0.05,0.95,Boost All,3
1/14/2025 22:00,72.86001729,24.17734071,30.06646203,32.11673867,0.84,66.67150225,60.60957271,0.11,8.12,Reduce AHU,1
1/14/2025 23:00,52.71430222,20.40139991,27.90623869,26.5893973,0.76,58.3996133,58.07090838,0.07,2.59,Boost All,3
1/15/2025 0:00,82.92480008,23.63230463,27.45393777,28.42789697,0.87,75.16190106,53.12528217,0.09,4.43,Increase Chiller,0
1/15/2025 1:00,83.91957,22.24627757,26.13999196,24.95501482,0.94,88.88752344,46.50854911,0.11,0.96,Eco Mode,4
1/15/2025 2:00,67.81037463,21.84843024,22.20467002,20.90610218,0.83,75.60762918,45.92655962,0.1,3.09,Reduce AHU,1
1/15/2025 3:00,19.42645133,15.57804101,18.74242162,20.73746014,0.4,26.38996519,37.47493594,0.04,3.26,Increase Chiller,0
1/15/2025 4:00,78.54603085,23.26098464,26.95968989,21.64585295,0.88,80.56024355,47.06616037,0.08,2.35,Increase Chiller,0
1/15/2025 5:00,10,15,20.74316345,28.54989667,0.45,20,58.2226985,0.06,4.55,Maintain,2
1/15/2025 6:00,54.26576814,21.31733548,26.98530713,26.62613115,0.64,49.31979252,48.59904611,0.06,2.63,Reduce AHU,1
1/15/2025 7:00,67.27988205,22.77410102,28.29429587,21.91385735,0.77,66.22190594,48.21443944,0.1,2.09,Eco Mode,4
1/15/2025 8:00,61.28840775,20.22768604,23.5712823,27.59983585,0.69,51.57931546,56.16136866,0.08,3.6,Boost All,3
1/15/2025 9:00,98.05829358,21.71699676,26.61974812,20.72543116,0.99,100,38.23968681,0.11,3.27,Eco Mode,4
1/15/2025 10:00,67.9896322,21.10951183,21.10951183,25.05277111,0.86,77.59606225,48.34195263,0.08,1.05,Boost All,3
1/15/2025 11:00,68.83299976,18.53349665,19.89329547,26.58101553,0.77,62.79077124,54.19910415,0.09,2.58,Boost All,3
1/15/2025 12:00,34.24061683,20.24443641,26.98847529,21.44938131,0.51,37.90600173,42.33729203,0.06,2.55,Maintain,2
1/15/2025 13:00,60.41939274,22.70253235,29.91959096,27.94584904,0.82,65.57698119,59.61718817,0.08,3.95,Maintain,2
1/15/2025 14:00,52.71110743,20.50627007,24.23716757,22.25066495,0.7,61.45366333,41.68878342,0.07,1.75,Maintain,2
1/15/2025 15:00,32.76611532,18.72490463,23.35632975,24.59759692,0.49,29.96422739,50.45771773,0.05,0.6,Boost All,3
1/15/2025 16:00,53.49752661,20.95277747,29.46667894,21.99777422,0.58,43.84860828,45.1292248,0.06,2,Eco Mode,4
1/15/2025 17:00,38.76796273,19.45392179,21.233567,24.91415957,0.57,41.80120391,46.50813394,0.06,0.91,Eco Mode,4
1/15/2025 18:00,41.13627732,19.9318929,27.6492329,20.38985843,0.48,32.10476629,44.93264947,0.04,3.61,Eco Mode,4
1/15/2025 19:00,75.23852212,22.60590542,25.71862111,21.2060048,0.83,75.79184674,45.15640466,0.09,2.79,Maintain,2
1/15/2025 20:00,100,24.62696207,26.47580329,21.62304303,0.99,94.74653515,47.18394221,0.13,2.38,Reduce AHU,1
1/15/2025 21:00,53.18195139,18.20882917,25.43641294,22.077953,0.73,62.62324887,46.23466065,0.09,1.92,Maintain,2
1/15/2025 22:00,69.25607707,20.6108465,26.656609,20.57493499,0.73,64.9344633,41.7713703,0.06,3.43,Reduce AHU,1
1/15/2025 23:00,59.14679579,22.18559078,24.96815384,22.91885588,0.76,65.54055887,46.95904827,0.08,1.08,Eco Mode,4
1/16/2025 0:00,41.52433963,20.08942377,24.70384928,24.43724423,0.52,34.49132504,47.88725599,0.05,0.44,Boost All,3
1/16/2025 1:00,73.87540038,24.49264224,29.57821537,19.28808388,0.81,78.13535285,36.5468966,0.12,4.71,Increase Chiller,0
1/16/2025 2:00,75.55501801,21.72910073,27.30123024,28.13866231,0.84,73.26271168,51.37947333,0.07,4.14,Eco Mode,4
1/16/2025 3:00,42.1619113,19.4602307,24.36666363,21.06660378,0.53,43.32509589,37.29371441,0.06,2.93,Maintain,2
1/16/2025 4:00,68.09405803,20.8726646,23.20515967,25.92316182,0.86,73.14973349,55.09636702,0.13,1.92,Eco Mode,4
1/16/2025 5:00,93.12082778,22.74291095,24.18675994,21.02541077,0.9,88.98306147,38.53269165,0.08,2.97,Increase Chiller,0
1/16/2025 6:00,72.4523188,23.60981074,26.4773704,24.7621947,0.79,67.93443698,48.74199843,0.09,0.76,Reduce AHU,1
1/16/2025 7:00,59.71022952,20.97696964,27.16785347,25.80012033,0.67,50.20271182,53.91487768,0.06,1.8,Increase Chiller,0
1/16/2025 8:00,89.03088677,24.18067978,27.07857007,20.33064016,0.89,83.74886972,43.51807565,0.11,3.67,Boost All,3
1/16/2025 9:00,89.89829524,22.88022786,30.78362401,20.78320656,0.86,83.15059046,39.36588774,0.08,3.22,Reduce AHU,1
1/16/2025 10:00,69.61914902,21.3131147,21.35739673,22.67627858,0.69,60.28791258,42.10621276,0.07,1.32,Boost All,3
1/16/2025 11:00,51.27537152,18.28379909,24.44806122,21.39030198,0.54,43.12224896,38.52097466,0.06,2.61,Eco Mode,4
1/16/2025 12:00,22.40932333,17.67898495,23.04295572,23.33172231,0.41,20,49.69136933,0.05,0.67,Reduce AHU,1
1/16/2025 13:00,61.21838415,20.08334166,24.0336283,26.34893318,0.75,57.74021255,57.13528893,0.07,2.35,Reduce AHU,1
1/16/2025 14:00,45.27822349,18.37812516,21.87094115,27.12410621,0.63,45.26380462,53.92123848,0.07,3.12,Eco Mode,4
1/16/2025 15:00,37.59773588,18.89081842,21.61878129,32.26083279,0.66,40.06597029,68.24199096,0.08,8.26,Eco Mode,4
1/16/2025 16:00,61.74570464,19.9416685,22.6246466,28.17730948,0.8,63.10707134,58.59028764,0.07,4.18,Reduce AHU,1
1/16/2025 17:00,70.96687732,21.29230477,27.84167053,23.80482941,0.8,71.63355216,45.74782154,0.11,0.2,Eco Mode,4
1/16/2025 18:00,76.64693718,23.99342841,29.01771946,23.10078149,0.9,81.22774366,49.63888806,0.1,0.9,Increase Chiller,0
1/16/2025 19:00,64.62462493,22.73958521,25.7692606,25.61129179,0.74,61.01088291,51.00657445,0.1,1.61,Boost All,3
1/16/2025 20:00,73.50514967,20.85201889,23.30838079,26.86776293,0.93,80.49944776,57.21801818,0.1,2.87,Eco Mode,4
1/16/2025 21:00,76.41062629,23.40941488,30.82935649,25.08708302,0.88,76.09859919,54.07638104,0.09,1.09,Increase Chiller,0
1/16/2025 22:00,81.36674424,22.39890682,31.18572464,22.76001949,0.83,75.20998893,46.09301097,0.12,1.24,Eco Mode,4
1/16/2025 23:00,49.14433504,20.23143342,24.8290573,19.16072845,0.55,45.84135466,36.28362671,0.08,4.84,Maintain,2
1/17/2025 0:00,89.01146574,21.95822942,26.51905782,25.66493193,0.89,79.69216815,50.13235796,0.09,1.66,Eco Mode,4
1/17/2025 1:00,69.68504467,22.87550955,28.04479292,24.85297316,0.77,68.05297186,45.12086224,0.09,0.85,Maintain,2
1/17/2025 2:00,74.14826653,21.62017939,24.73845554,24.8593153,0.82,70.04887897,52.55441934,0.11,0.86,Increase Chiller,0
1/17/2025 3:00,72.08175179,22.88681829,26.97779767,27.22080389,0.77,62.96936672,54.06577448,0.09,3.22,Maintain,2
1/17/2025 4:00,66.49846337,20.63914124,26.97780228,25.25377306,0.85,74.54818547,50.8452116,0.1,1.25,Eco Mode,4
1/17/2025 5:00,64.80221318,21.13557361,25.31510585,21.45459017,0.74,65.79975756,43.31940127,0.11,2.55,Increase Chiller,0
1/17/2025 6:00,65.35149025,22.7395079,31.75885138,28.18834291,0.79,61.42339372,59.89664563,0.1,4.19,Maintain,2
1/17/2025 7:00,50.59305924,21.6547358,27.91921287,22.02796815,0.67,53.6684412,48.10682532,0.07,1.97,Boost All,3
1/17/2025 8:00,60.42195166,20.79450573,26.66541501,25.49368317,0.78,67.86035396,48.14466942,0.09,1.49,Eco Mode,4
1/17/2025 9:00,55.51809952,19.90526984,27.76714699,19.21847486,0.6,50.04495999,39.99517851,0.06,4.78,Increase Chiller,0
1/17/2025 10:00,78.79345652,23.87679556,30.94198921,29.74913612,0.91,78.59044859,55.53120778,0.11,5.75,Maintain,2
1/17/2025 11:00,55.33429141,20.95026796,23.80981127,25.35936356,0.76,63.84327775,49.60505788,0.11,1.36,Eco Mode,4
